index,axis,true,pred,prob,text
806,IE,1,0,0.2785174250602722,"'Angelic Gardevoir Mutant Hive Queen Fairness Concepts A thread to tell people why things suck. Back after a long hiatus, wishing to change my name to Mutant Hive Queen. 104 probably. Mmmmmm... 115 12..."
807,JP,0,1,0.9992157220840454,"'I think adopting a work persona that is not the same as who you really are is not all that unusual, particularly for NFs trying to appear competent in stereotyped thinking professions. Or, as... I am..."
809,JP,0,1,0.9994215965270996,"'I used to commute every day on a major East West freeway that runs across the US. Every day I would have a powerful urge to not take my exit, and just drive on and on, away from everyone and... Who i..."
810,TF,0,1,0.983040988445282,"'as Orelli pointed out your parent will always love you and they will always worry, try to help you and make sure you get the best. I fully understand that it might be annoying to have them on your......"
810,JP,0,1,0.9998664855957031,"'as Orelli pointed out your parent will always love you and they will always worry, try to help you and make sure you get the best. I fully understand that it might be annoying to have them on your......"
812,IE,0,1,0.9874093532562256,'I'm taking a women's studies class this semester and there was an abortion debate tonight. It was fairly respectful. I boldly advocated the pro life position in a women's studies class with a female....
813,TF,1,0,0.12069027870893478,"'Yes. You will eventually make friends so long as you leave your apartment and associate with people. Generally, adults make friends with people they work with, so that's a good place to start. ... If..."
814,TF,0,1,0.9998420476913452,'It actually is so motivating. Hahaha. Thank you so much! I know it's hard to see changes in others... it's subtle but to me it means a lot... and to some people I no doubt still look pretty out of sh...
814,JP,0,1,0.9995670914649963,'It actually is so motivating. Hahaha. Thank you so much! I know it's hard to see changes in others... it's subtle but to me it means a lot... and to some people I no doubt still look pretty out of sh...
815,IE,0,1,0.8860567808151245,"'no, i don't think you're being disloyal. it was totally within your rights to request a transfer, and you did so politely. even so, you're probably making minimum wage and not getting many benefits ...."
815,TF,1,0,0.0022262425627559423,"'no, i don't think you're being disloyal. it was totally within your rights to request a transfer, and you did so politely. even so, you're probably making minimum wage and not getting many benefits ...."
819,TF,1,0,0.0009781138505786657,"'It really depends on the situation, but generally it's my instinct to ask what's wrong and if there's anything I can do. Yes, and it's nothing to do with being stunningly beautiful or intellectually ..."
819,JP,0,1,0.7610495686531067,"'It really depends on the situation, but generally it's my instinct to ask what's wrong and if there's anything I can do. Yes, and it's nothing to do with being stunningly beautiful or intellectually ..."
820,IE,1,0,0.003646130906417966,"'Says you. He's not cute he's pure evil in miniature form. When he takes over the world, we will be forced to have Mexican hat day every 5th of the month. Those not wearing a mexican hat...'..."
820,TF,1,0,0.011583087965846062,"'Says you. He's not cute he's pure evil in miniature form. When he takes over the world, we will be forced to have Mexican hat day every 5th of the month. Those not wearing a mexican hat...'..."
822,TF,1,0,0.04025346785783768,"'Goodnight! gets tackled I'm super busy, and actually busier than I was last semester. Grades are good, school is good, but my free time consists of 8 9 hours, split into 3 chunks during the... Yeah. ..."
827,JP,1,0,0.035533495247364044,"Again. If you do not wish to apply an absolute to the statement, feel free to try it out. I don't need to as I know about physics and what an impact of X speed and Y mass will do to me. That is... If ..."
830,TF,1,0,0.004619572777301073,"'I guess I've been experiencing the opposite a bit recently. I've definitely been assumed to be a girl on a few occasions, like you I don't correct them. In the bathroom I've gotten a lot more looks....."
835,TF,1,0,0.002279493259266019,'Sam Cooke A change is gonna come I can't stand the mainstream western feminist movement. I agree with the basic premise that all females should be granted equal rights to any man in every possible as...
836,IE,1,0,0.1384127140045166,"Of course you can! Thanks! Squirrel! Thanks, man. Much appreciated. Hello! How's everyone? Huh? Hello Aww, thanks! I would love to do voice overs. big hugs that's warm and long 3 From what I remember ..."
836,JP,1,0,0.4168179929256439,"Of course you can! Thanks! Squirrel! Thanks, man. Much appreciated. Hello! How's everyone? Huh? Hello Aww, thanks! I would love to do voice overs. big hugs that's warm and long 3 From what I remember ..."
837,NS,0,1,0.9988773465156555,"' My mom is an ENFP very flamboyant and all over the place socially, loves to be there for other people, never held a stable job My dad who raised me is an ISTJ very stern and orderly, dentist... i si..."
838,TF,1,0,0.005722536239773035,"'I'm way too forgiving. I am not a door slammer. I will walk away from a person or a relationship when it's painfully clear they don't want me in their life. Other than that, I have only walked out......"
839,IE,0,1,0.5416222214698792,"'I don't think I have worked with any INTJs. However in school and work environments, I like efficiency, logic and reason, but with fairness, resentment and feelings taken into consideration. I... Que..."
839,TF,1,0,0.0013925901148468256,"'I don't think I have worked with any INTJs. However in school and work environments, I like efficiency, logic and reason, but with fairness, resentment and feelings taken into consideration. I... Que..."
843,IE,1,0,0.4561927020549774,"'Actually, that explains why I have always felt so unique and lonely, misunderstood, etc. . Well, I know I'm an Ambivert when I express my thoughts publicly, then feel afraid that I've gone too damned..."
844,NS,1,0,0.0006316301296465099,"'Welcome to the forums, Ms. Laura! ESFJ.. I don't think we have many of those! Make sure you check out their forums, I'm sure they'd love the company. You know, everyone always says INFJ males are rea..."
846,TF,1,0,0.07057639211416245,"'How do you guys determine that your feelings for someone aren't real? That is the part that confuses me a bit. And while we're on the subject do you find that your develop feelings randomly,... I've ..."
846,JP,1,0,0.007936526089906693,"'How do you guys determine that your feelings for someone aren't real? That is the part that confuses me a bit. And while we're on the subject do you find that your develop feelings randomly,... I've ..."
848,TF,0,1,0.9611543416976929,"'Not worth it. Not worth it at all. To forsake knowledge for happiness is to literally accept blissful ignorance and I personally would choose knowing the reality, no matter how harsh and cold, over....."
848,JP,0,1,0.9986608028411865,"'Not worth it. Not worth it at all. To forsake knowledge for happiness is to literally accept blissful ignorance and I personally would choose knowing the reality, no matter how harsh and cold, over....."
851,TF,1,0,0.0006725367857143283,"'Bump from the past, The functions I use in no specific order Si, Te, Ne, Fi, I believe I deffinately Ne is one of my first or second. Si, connecting new data to old data, if I hear music and it... em..."
853,IE,1,0,0.0005796857294626534,"Some enneagram and MBTI types cannot fit together, for instance IxFP and type 3 for the reason I explained. If you're going to contradict me at least give me a valuable counter argument Enneagram yes,..."
853,TF,0,1,0.9997114539146423,"Some enneagram and MBTI types cannot fit together, for instance IxFP and type 3 for the reason I explained. If you're going to contradict me at least give me a valuable counter argument Enneagram yes,..."
855,TF,1,0,0.0009006208856590092,'Much love and big hugs INFPs I don't like you' What do you think makes INFPs so easy for INTPs to open up to? My INTP friend says the same thing of me... that I'm so easy to talk to. I think I'm the ...
